"title","authors","year","publisher","abstract","url"
"Creativity support tools and convergent thinking: A preliminary review on idea evaluation and selection","A Rodrigues, D Cabral, PF Campos","2023","ACM","… Of the 90 publications, 80 support idea generation (72%), and ten support idea evaluation
and selection (28%), we conclude that divergent thinking has received particular attention in …","https://dl.acm.org/doi/abs/10.1145/3591196.3596821"
"How AI ideas affect the creativity, diversity, and evolution of human ideas: evidence from a large, dynamic experiment","J Ashkinaze, J Mendelsohn, L Qiwei, C Budak…","2025","ACM","… One of the most common [1] tests of divergent thinking is the Alternate Uses Task (AUT) [30]1,
where participants are asked to think … Hybrid collective intelligence in a human–AI society. …","https://dl.acm.org/doi/abs/10.1145/3715928.3737481"
"Generative AI in design thinking pedagogy: Enhancing creativity, critical thinking, and ethical reasoning in higher education","V Rana, B Verhoeven, M Sharma","2025","search.informit.org","… for divergent thinking and idea generation, particularly during the ideation stage of the Design
Thinking … The move from fear to finesse illustrates the development of a hybrid creative …","https://search.informit.org/doi/abs/10.3316/informit.T2025090900004290816631094"
"[HTML] Creativity and innovation in civic spaces supported by cognitive flexibility when learning with AI chatbots in smart cities","SA Chauncey, HP McKenna","2024","mdpi.com","The purpose of this study is to advance conceptual understandings of the cognitive flexibility construct, in support of creativity and innovation in smart city civic spaces, employing the use of large language model artificial intelligence chatbots such as ChatGPT.","https://www.mdpi.com/2413-8851/8/1/16"
"The effects of generative AI on collaborative problem-solving and team creativity performance in digital story creation: an experimental study","X Wei, L Wang, LK Lee, R Liu","2025","Springer","As the demand for higher-order thinking skills continues to rise in the 21st century, the integration of Generative Artificial Intelligence (GAI) into educational practices has emerged as a promising tool. However, its full potential in enhancing collaborative problem-solving and team creativity within educational contexts, particularly in Digital Storytelling (DST), remains insufficiently explored. This study investigated the effects of GAI tools, including ChatGPT, Midjourney, and Runway, on university students’ Collaborative Problem-Solving (CPS) skills, Team Creativity Performance (TCP), and their perceptions of GAI’s role in DST creation. Employing a mixed-methods approach, the study utilized pre- and post-surveys along with semi-structured interviews to assess these outcomes. Over a 20-week DST training program, sixty university students were randomly assigned to either an experimental group creating their DST with the aid of GAI tools or a conventional group designed DST via traditional methods. Results indicated that the integration of GAI tools in DST creation significantly enhanced students’ CPS skills. Furthermore, the experimental group demonstrated better performance in team creativity, particularly in the user experience and novelty dimensions. It also revealed that while students generally held a positive attitude toward the use of GAI in DST creation, they also expressed concerns about potential cognitive offloading, over-reliance on GAI technology, and the lack of emotional support. This study offers valuable insights for educators and researchers seeking to incorporate GAI technologies into DST creation as a way to foster collaborative learning and creativity in educational settings.","https://link.springer.com/article/10.1186/s41239-025-00526-0"
"Creativity and artificial intelligence: A multilevel perspective","L Grilli, M Pedota","2024","Wiley","… can be translated into AI inputs and vice versa with little loss of information, we advance
that human divergent thinking may constitute the best complement for the AI also at the group …","https://onlinelibrary.wiley.com/doi/abs/10.1111/caim.12580"
"The machines take over: A comparison of various supervised learning approaches for automated scoring of divergent thinking tasks","P Buczak, H Huang, B Forthmann…","2023","Wiley","… In light of these issues, we present an approach for automated scoring of Divergent Thinking
(DT) Tasks. We implemented a pipeline aiming to generate accurate rating predictions for …","https://onlinelibrary.wiley.com/doi/abs/10.1002/jocb.559"
"[HTML] The effects of different patterns of group collaborative learning on Fourth-Grade students' creative thinking in a digital artificial intelligence course","X Hu, Y Liu, J Huang, S Mu","2022","mdpi.com","Digital technology plays a unique role in the cultivation of students’ creative thinking, which helps them solve poorly structured problems with effective and original solutions. This study applied collaborative learning in a digital-technology-supported artificial intelligence (AI) course and aimed to explore the impact of collaborative learning on fourth-grade students’ creative thinking. According to whether a leadership role was assigned by a teacher and a final consensus was built in the group, four patterns of collaborative learning were designed for comparison in order to determine which pattern was more effective for the promotion of students’ creative thinking. In total, 37 fourth-grade students taking part in the study were divided into four groups, and each group adapted one of four patterns of collaborative learning. The Torrance Creative Thinking Test (TTCT-Figure) was used to test the pre- and post-creative thinking of the four groups of students. A paired-sample t-test was used to analyze the pre- and post-tests of students’ creative thinking to verify whether all four patterns of collaborative learning could improve the students’ creative thinking. One-way ANOVA was used to analyze the post-test results of the four groups’ creative thinking to determine the differences in the creative thinking of the four groups of students. The results indicated that the patterns of collaborative learning used by G1, G3, and G4 were effective in improving students’ creative thinking, but the pattern for G2 was not. Moreover, there were significant differences in the cultivation of students’ creative thinking via AI courses among these four patterns of collaborative learning. The G4 students, who had an assigned leadership role and consensus building, showed the greatest improvement in creative thinking. In particular, without an assigned leadership role and consensus building, students’ flexibility of creative thinking would be improved to a greater extent. Teachers can adapt the findings of this study in order to consciously train team leaders in the collaborative learning process and guide them to reach a consensus to achieve the goal of fostering creative thinking in digital-technology-supported courses. To be specific, teachers should let students participate in group collaborative learning in a free way to cultivate their flexibility.","https://www.mdpi.com/2071-1050/14/19/12674"
"Artificial intelligence, human intelligence and hybrid intelligence based on mutual augmentation","MH Jarrahi, C Lutz, G Newlands","2022","journals.sagepub.com","… This article argues that one of the effective ways to delineate the concept of AI is to … and
AI in relation to one another (human and machine tacit knowledge), as well as two types of AI …","https://journals.sagepub.com/doi/abs/10.1177/20539517221142824"
"Innovation in virtual teams: The critical role of anonymity across divergent and convergent thinking processes","J Baruah, K Green","2023","Wiley","… The findings revealed that although anonymity did not positively impact the divergent
thinking task of brainstorming, it significantly enhanced creativity in the convergent …","https://onlinelibrary.wiley.com/doi/abs/10.1002/jocb.603"
