"title","authors","year","publisher","abstract","url"
"NeuroSymbolic AI: Best-of-Both Worlds","A Thakur","2025","ir.iimcal.ac.in:8443","… Today’s AI breakthroughs have ushered in an era where machines can not only draft entire
… Large Language Models power creative marketing campaigns, translate between dozens of …","https://ir.iimcal.ac.in:8443/jspui/handle/123456789/6252"
"Towards data-and knowledge-driven AI: a survey on neuro-symbolic computing","W Wang, Y Yang, F Wu","2024","IEEE","Neural-symbolic computing (NeSy), which pursues the integration of the symbolic and statistical paradigms of cognition, has been an active research area of Artificial Intelligence (AI) for many years. As NeSy shows promise of reconciling the advantages of reasoning and interpretability of symbolic representation and robust learning in neural networks, it may serve as a catalyst for the next generation of AI. In the present paper, we provide a systematic overview of the recent developments and important contributions of NeSy research. First, we introduce study history of this area, covering early work and foundations. We further discuss background concepts and identify key driving factors behind the development of NeSy. Afterward, we categorize recent landmark approaches along several main characteristics that underline this research paradigm, including neural-symbolic integration, knowledge representation, knowledge embedding, and functionality. Next, we briefly discuss the successful application of modern NeSy approaches in several domains. Then, we benchmark several NeSy methods on three representative application tasks. Finally, we identify the open problems together with potential future research directions. This survey is expected to help new researchers enter this rapidly evolving field and accelerate the progress towards data-and knowledge-driven AI.","https://ieeexplore.ieee.org/abstract/document/10721277/"
"A Neuro-symbolic Approach to the Logic","I Votsis","2024","books.google.com","This book discusses how scientific and other types of cognition make use of models, abduction, and explanatory reasoning in order to produce important, innovative, and possibly creative changes in theories and concepts. Gathering revised contributions presented at the international conference on Model-Based Reasoning (MBR023), held on June 7–9, 2023 in Rome, Italy, the book addresses various intertwined topics ranging from the epistemology and applications of models also concerning the problem of knowledge production and scientific methodology (information visualization, experimental methods, and design) to the analysis of their role in cognition, decision-making, also with respect to social implications. The problem of model-based cognition is also illustrated taking advantage of recent results regarding problem-solving, abduction, and logic, paying attention to a critique of the dominant and received approaches, to the aim of fostering new discussions and stimulate new ideas. All in all, the book provides researchers and graduate students in the fields of applied philosophy, epistemology, cognitive science, and artificial intelligence alike with an authoritative snapshot of the latest theories and applications of model-based reasoning.","https://books.google.com/books?hl=en&lr=&id=CbwyEQAAQBAJ&oi=fnd&pg=PA306&dq=neurosymbolic+AI+creativity&ots=5tzv3sBAE3&sig=YRIZhcc8s4Cz_B4XVkWDYAKBzHU"
"[PDF] On the relevance of understanding for creativity","C Moruzzi","2021","aisb.org.uk","… neurosymbolic AI is showing promising results in the progress toward achieving the desired
level of understanding and creativity … I suggest that the recent neurosymbolic AI program is a …","https://aisb.org.uk/wp-content/uploads/2021/04/PhAI2021_papers.pdf#page=4"
"Neurosymbolic ai for enhancing instructability in generative ai","A Sheth, V Pallagani, K Roy","2024","IEEE","Generative AI, especially via large language models (LLMs), has transformed content creation across text, images, and music, showcasing capabilities in following instructions through prompting, largely facilitated by instruction tuning. Instruction tuning is a supervised fine-tuning method where LLMs are trained on datasets formatted with specific tasks and corresponding instructions. This method systematically enhances the model’s ability to comprehend and execute the provided directives. Despite these advancements, LLMs still face challenges in consistently interpreting complex, multistep instructions and generalizing them to novel tasks, which are essential for broader applicability in real-world scenarios. This article explores why neurosymbolic AI offers a better path to enhance the instructability of LLMs. We explore the use of a symbolic task planner to decompose high-level instructions into structured tasks, a neural semantic parser to ground these tasks into executable actions, and a neuro-symbolic executor to implement these actions while dynamically maintaining an explicit representation of state.","https://ieeexplore.ieee.org/abstract/document/10702026/"
"[PDF] Neuro-symbolic methods for trustworthy AI: a systematic review","C Michel-Delétie, MK Sarker","2024","neurosymbolic-ai-journal.com","… The primary aim of this review was to explore the application of Neuro-Symbolic (NeSy)
systems in addressing various trustworthiness issues in AI. While we anticipated interpretability …","https://neurosymbolic-ai-journal.com/system/files/nai-paper-726.pdf"
"A synergistic approach in network intrusion detection by neurosymbolic ai","A Bizzarri, CE Yu, B Jalaian, F Riguzzi…","2024","arXiv","The prevailing approaches in Network Intrusion Detection Systems (NIDS) are often hampered by issues such as high resource consumption, significant computational demands, and poor interpretability. Furthermore, these systems generally struggle to identify novel, rapidly changing cyber threats. This paper delves into the potential of incorporating Neurosymbolic Artificial Intelligence (NSAI) into NIDS, combining deep learning's data-driven strengths with symbolic AI's logical reasoning to tackle the dynamic challenges in cybersecurity, which also includes detailed NSAI techniques introduction for cyber professionals to explore the potential strengths of NSAI in NIDS. The inclusion of NSAI in NIDS marks potential advancements in both the detection and interpretation of intricate network threats, benefiting from the robust pattern recognition of neural networks and the interpretive prowess of symbolic reasoning. By analyzing network traffic data types and machine learning architectures, we illustrate NSAI's distinctive capability to offer more profound insights into network behavior, thereby improving both detection performance and the adaptability of the system. This merging of technologies not only enhances the functionality of traditional NIDS but also sets the stage for future developments in building more resilient, interpretable, and dynamic defense mechanisms against advanced cyber threats. The continued progress in this area is poised to transform NIDS into a system that is both responsive to known threats and anticipatory of emerging, unseen ones.","https://arxiv.org/abs/2406.00938"
"Future of education with neuro-symbolic AI agents in self-improving adaptive instructional systems","RJ Tong, X Hu","2024","Springer","This paper proposes a novel approach to use artificial intelligence (AI), particularly large language models (LLMs) and other foundation models (FMs) in an educational environment. It emphasizes the integration of teams of teachable and self-learning LLMs agents that use neuro-symbolic cognitive architecture (NSCA) to provide dynamic personalized support to learners and educators within self-improving adaptive instructional systems (SIAIS). These systems host these agents and support dynamic sessions of engagement workflow. We have developed the never ending open learning adaptive framework (NEOLAF), an LLM-based neuro-symbolic architecture for self-learning AI agents, and the open learning adaptive framework (OLAF), the underlying platform to host the agents, manage agent sessions, and support agent workflows and integration. The NEOLAF and OLAF serve as concrete examples to illustrate the advanced AI implementation approach. We also discuss our proof of concept testing of the NEOLAF agent to develop math problem-solving capabilities and the evaluation test for deployed interactive agent in the learning environment.","https://link.springer.com/article/10.1007/s44366-024-0008-9"
"Is neuro-symbolic AI meeting its promises in natural language processing? A structured review","K Hamilton, A Nayak, B Božić, L Longo","2024","journals.sagepub.com","… in the broadest sense of the term, including question answering that requires commonsense
reasoning, offers probably the most complete application area of neurosymbolic AI” [51]. …","https://journals.sagepub.com/doi/abs/10.3233/SW-223228"
"Towards a neuro-symbolic cycle for human-centered explainability","A Mileo","2025","journals.sagepub.com","… Based on our characterisation of the research gaps in neuro-symbolic AI, we believe the
ability to design approaches that can specifically tackle the need for explainability requires to …","https://journals.sagepub.com/doi/abs/10.3233/NAI-240740"
"Neurosymbolic models for computer graphics","D Ritchie, P Guerrero, RK Jones, NJ Mitra…","2023","Wiley","… New representations of visual data have enabled new creative capabilities, or have …
augmented with AI/ML techniques. In this report, when we say that a neurosymbolic model “uses …","https://onlinelibrary.wiley.com/doi/abs/10.1111/cgf.14775"
"On the relevance of logic for artificial intelligence, and the promise of neurosymbolic learning","V Belle","2025","journals.sagepub.com","… to the development of modern artificial intelligence (AI), which is … for AI. By arguing that
symbolic logic is more flexible than nonexperts believe, we make a case for neurosymbolic AI, …","https://journals.sagepub.com/doi/abs/10.1177/29498732251339951"
"Common Sense Reasoning for Neuro-Symbolic AI","BP Bhuyan, A Ramdane-Cherif, TP Singh…","2024","Springer","This chapter explores Neuro-Symbolic AI and its role in enhancing common sense reasoning in AI systems. Addressing the limitations of traditional AI in mimicking human-like reasoning, it delves into how NeSy combines neural networks’ learning capabilities with symbolic AI’s logical reasoning to create more nuanced and intelligent systems. The chapter discusses applications in knowledge-based question answering, cognitive systems, and conversational AI, illustrating the practical implications of NeSy. It also highlights the influence of cognitive science theories, such as mental models, prototype theory, and analogical reasoning, on AI development. Key properties like explainability, robustness, collaboration, and responsibility are examined alongside emerging trends such as anticipatory thinking and multilingualism. Finally, the chapter looks at future directions and the potential of NeSy in various domains, emphasizing its role in building AI systems that are not only technically proficient but also ethically sound and aligned with human cognition.","https://link.springer.com/chapter/10.1007/978-981-97-8171-3_15"
"Neuro-Symbolic AI for Advanced Signal and Image Processing: A Review of Recent Trends and Future Directions","R Fitas","2025","IEEE","Neuro-Symbolic Artificial Intelligence (NeSyAI) is a paradigm that combines neural networks with symbolic reasoning, building upon foundations laid in the 1990s and early 2000s, yet gaining increased attention through practical applications. This paper provides a comprehensive review of NeSyAI techniques and their applications in advanced signal and image processing. The paper begins by introducing the fundamentals of NeSyAI and a taxonometry analysis, highlighting how it bridges the gap between data-driven learning and knowledge-based reasoning. It then surveys several key application domains, such as biomedical, autonomous robotics, and IoT, in order to understand the benefits and challenges of that integration. For each domain, how NeSyAI methods improve upon traditional purely neural or purely symbolic approaches is illustrated. A comparative analysis with conventional AI techniques is presented, underscoring the advantages of NeSyAI in terms of interpretability, generalization, and flexibility. The challenges that arise in developing NeSyAI systems, such as computational complexity, integration of heterogeneous models, and ethical considerations, are also discussed. Finally, future research trends in NeSyAI for signal and image processing, as well as the path toward more explainable and generalizable AI, are synthesized.","https://ieeexplore.ieee.org/abstract/document/11124915/"
"Neuro-symbolic generative art: a preliminary study","G Aggarwal, D Parikh","2007","arXiv","There are two classes of generative art approaches: neural, where a deep model is trained to generate samples from a data distribution, and symbolic or algorithmic, where an artist designs the primary parameters and an autonomous system generates samples within these constraints. In this work, we propose a new hybrid genre: neuro-symbolic generative art. As a preliminary study, we train a generative deep neural network on samples from the symbolic approach. We demonstrate through human studies that subjects find the final artifacts and the creation process using our neuro-symbolic approach to be more creative than the symbolic approach 61% and 82% of the time respectively.","https://arxiv.org/abs/2007.02171"
"[HTML] Education in the era of Neurosymbolic AI","CD Jaldi, E Ilkou, N Schroeder, C Shimizu","2025","Elsevier/ScienceDirect","Education is poised for a transformative shift with the advent of neurosymbolic artificial
intelligence (NAI), which will redefine how we support deeply adaptive and personalized learning …","https://www.sciencedirect.com/science/article/pii/S157082682400043X"
"Model-Agents of Change: A Meta-Cognitive, Interdisciplinary, Self-Similar, Synergetic Approach to Neuro-Symbolic Semantic Search and Retrieval Augmented …","K Waterworth","2024","rave.ohiolink.edu","… , neuro-symbolic paradigm of artificial intelligence, while noting similarities between the first
two waves of AI … , this project attempts to harness creative mindsets, toolsets, and skillsets to …","https://rave.ohiolink.edu/etdc/view?acc_num=miami171535305163805"
"[PDF] Neuro-Symbolic AI: Bridging the Gap Between Symbolic and Neural Reasoning","M Alabi, S Moarales","2024","ResearchGate","… I call for continued research and innovation in Neuro-Symbolic AI, urging the scientific
community to tackle the remaining challenges with vigor and creativity. Interdisciplinary …","https://www.researchgate.net/profile/Moses-Alabi/publication/383283851_Neuro-Symbolic_AI_Bridging_the_Gap_Between_Symbolic_and_Neural_Reasoning/links/66c707a575613475fe70ca64/Neuro-Symbolic-AI-Bridging-the-Gap-Between-Symbolic-and-Neural-Reasoning.pdf"
"Introducing Neuro-Symbolic Artificial Intelligence to Humanities and Social Sciences: Why Is It Possible and What Can Be Done?","Z Huang","2022","ceeol.com","With the support of artificial intelligence (AI), the smart applications in all walks of life have brought great changes to human society. Not only being concerned, analysed and criticized by scholars from Humanities and social sciences, AI also plays an important role in empirical research methods, thus facilitating the transformation of research paradigms in these fields. At present, neuro-symbolic AI, as a new product of the integration of two major factions in the field of artificial intelligence - connectionism and symbolism, has high application value in studying and solving the humanistic and social problems involving massive data due to its learning capability of perceiving the environment as well as reasoning capability of manipulating symbols. The introduction of neuro-symbolic AI is also of great significance for the development of emerging interdisciplinary fields such as digital humanities and computational social sciences. This paper aims to clarify the connections between neuro-symbolic AI and Humanities and social sciences, summarize the latest developing trends and representative applications, and explore a feasible path for the expansion of pluralistic methodologies in Humanities and social sciences to adapt to the age of big data.","https://www.ceeol.com/search/article-detail?id=1078080"
"Natural Language Processing and Neurosymbolic AI: The Role of Neural Networks with Knowledge-Guided Symbolic Approaches","E Barnes, J Hutson","2024","digitalcommons.lindenwood.edu","Neurosymbolic AI (NeSy AI) represents a groundbreaking approach in the realm of Natural Language Processing (NLP), merging the pattern recognition of neural networks with the structured reasoning of symbolic AI to address the complexities of human language. This study investigates the effectiveness of neurosymbolic AI in providing nuanced understanding and contextually relevant responses, driven by the need to overcome the limitations of existing models in handling complex linguistic tasks and abstract reasoning. Employing a hybrid methodology that combines multimodal contextual modeling with rule-governed inferences and memory activations, the research delves into specific applications like Named Entity Recognition (NER), where architectures such as BiLSTM + CRF demonstrate improved accuracy by analyzing entire sentence contexts. The results affirm the potential of neurosymbolic AI in enhancing linguistic resolutions, semantic ambiguity resolution, and overall language understanding capabilities. Notably, the study showcases the significant strides in improving NER tasks, highlighting this approach’s practical implications and effectiveness. The evolution of neurosymbolic AI, as indicated by this research, exemplifies the ongoing pursuit to create more sophisticated, accurate, and human-like interactions between machines and human language, promising a transformative impact on various sectors, including healthcare and education. The findings pave the way for future research and development in AI, pushing the boundaries of the role of technology in understanding and interacting with human language.","https://digitalcommons.lindenwood.edu/faculty-research-papers/603/"
"Neuro-symbolic knowledge hypergraphs: knowledge representation and learning in neuro-symbolic artificial intelligence","BP Bhuyan","2025","theses.hal.science","The integration of symbolic reasoning and neural learning in Artificial Intelligence (AI) has become increasingly important as the demand for models capable of handling complex, dynamic, and interconnected data grows. While traditional approaches have made progress in these domains separately, a unified framework that combines these paradigms is crucial for advancing AI's ability to interpret, learn, and predict in real-world environments.Despite the advancements in symbolic and neural models, existing literature reveals a gap in frameworks that effectively merge the two, particularly in the context of spatio-temporal knowledge representation and learning. Traditional knowledge graphs (KGs), though useful, struggle with capturing high-order relationships and dynamic, temporal changes. This limitation necessitates a novel approach that can incorporate higher-order logic and flexible structure to model real-world complexities.The objective of this study is to develop and validate a Neuro-Symbolic Knowledge Hypergraph framework that extends traditional knowledge graphs into Higher-Ordered Knowledge Graphs (HOKGs) capable of representing n-ary and temporal relationships. The framework integrates Monadic Second-Order Temporal Logic (MSOTL) for temporal reasoning and Hypergraph Neural Networks (HGNNs) for learning and predictive modeling, bridging the symbolic and neural paradigms.The methodology involves formulating a robust hypergraph structure that encodes spatio-temporal and semantic relationships using MSOTL. It is then coupled with hypergraph neural networks, incorporating convolution and attention mechanisms for effective learning and inference. The framework is tested on real-world scenarios, specifically in urban agriculture, to demonstrate its predictive capabilities and robustness.Key findings show that the proposed framework significantly enhances the expressiveness and inference capacity compared to traditional KGs. The MSOTL component ensures precise modeling of temporal and spatial relationships, while HGNNs validate predictive accuracy. The case study on urban agriculture highlights the framework's utility, showcasing how it can provide meaningful insights and precise predictions on dynamic agricultural practices.This research has broad implications for AI applications requiring complex, dynamic knowledge representation, such as smart cities, environmental monitoring, and beyond. The proposed hypergraph-based approach opens pathways for integrating higher-order logic, ontology-based knowledge, and deep learning, offering a comprehensive solution to the limitations observed in current knowledge graphs and AI models.","https://theses.hal.science/tel-05051386/"
"Neuro-symbolic AI for the smart city","G Morel","2021","iopscience.iop.org","… Content from this work may be used under the terms of the Creative Commons Attribution
3.0 licence. Any further distribution of this work must maintain attribution to the author(s) and …","https://iopscience.iop.org/article/10.1088/1742-6596/2042/1/012018/meta"
"Neurosymbolic ai in cybersecurity: Bridging pattern recognition and symbolic reasoning","B Jalaian, ND Bastian","2023","IEEE","In the face of escalating cyber threats, traditional security measures often fall short, prompting the need for more advanced and interpretable solutions. Neurosymbolic AI, which synergistically combines the pattern recognition capabilities of neural networks with the explicit reasoning of symbolic systems, presents a promising avenue in this realm. This paper offers a comprehensive exploration of Neurosymbolic AI and its potential in enhancing Intrusion Detection Systems (IDS). By integrating data-driven learning with structured reasoning, Neurosymbolic AI promises more robust, adaptive, and transparent cybersecurity solutions. However, challenges such as model interpretability, data requirements, and adaptability in dynamic threat landscapes persist. This paper provides an overview of these challenges, emphasizing the transformative potential of Neurosymbolic AI in fortifying the cybersecurity domain.","https://ieeexplore.ieee.org/abstract/document/10356283/"
"The Emergence of Neuro-Symbolic Artificial Intelligence","BP Bhuyan, A Ramdane-Cherif, TP Singh…","2024","Springer","The advent of Neuro-Symbolic AI represents a significant advancement in the field of artificial intelligence, as it combines the rule-based reasoning characteristic of symbolic AI with the learning abilities exhibited by neural networks. This chapter provides a comprehensive overview of the evolution of Neuro-Symbolic AI, beginning with the emergence of symbolic AI and neural networks. It then explores the integration of these two approaches in early Neuro-Symbolic systems. Finally, it examines the advancements made in modern Neuro-Symbolic systems, which exhibit the ability to tackle intricate tasks, acquire knowledge from extensive datasets, and generate outputs that can be easily interpreted. The text additionally delves into the future prospects of Neuro-Symbolic AI, emphasizing the potential of sophisticated methodologies such as graph neural networks and the advancement of novel Neuro-Symbolic systems. The chapter concludes by providing a contemplation on the notable progressions in artificial intelligence that have been facilitated by the emergence of Neuro-Symbolic AI. It also highlights the promising prospects that Neuro-Symbolic AI offers for further investigation and practical implementations in the future.","https://link.springer.com/chapter/10.1007/978-981-97-8171-3_1"
"Generative AI Can Be Creative Too","P Agrawal, A Yagnik, D Dong","2024","Springer","Large Language Models (LLMs) have significantly influenced everyday computational tasks and the pursuit of Artificial General Intelligence (AGI). However, their creativity is limited by the conventional data they learn from, particularly lacking in novelty. To enhance creativity in LLMs, this paper introduces an innovative approach using the Learning Intelligent Decision Agent (LIDA) cognitive architecture. We describe and implement a multimodal vector embeddings-based LIDA in this paper. A LIDA agent from this implementation is used to demonstrate our proposition to make generative AI more creative, specifically making it more novel. By leveraging episodic memory and attention, the LIDA-based agent can relate memories of recent unrelated events to solve current problems with novelty. Our approach incorporates a neuro-symbolic implementation of a LIDA agent that assists in generating creative ideas while illuminating a prompting technique for LLMs to make them more creative. Comparing responses from a baseline LLM and our LIDA-enhanced agent indicates an improvement in the novelty of the ideas generated.","https://link.springer.com/chapter/10.1007/978-3-031-65572-2_1"
"[HTML] A review of neuro-symbolic AI integrating reasoning and learning for advanced cognitive systems","U Nawaz, M Anees-ur-Rahaman, Z Saeed","2025","Elsevier/ScienceDirect","… the present condition of neuro-symbolic AI, emphasizing … The paper examines the challenges
faced by neuro-symbolic AI… of adaptive dynamic neuro-symbolic systems that respond in …","https://www.sciencedirect.com/science/article/pii/S2667305325000675"
"Towards data-and knowledge-driven artificial intelligence: A survey on neuro-symbolic computing","W Wang, Y Yang, F Wu","2022","arXiv","Neural-symbolic computing (NeSy), which pursues the integration of the symbolic and statistical paradigms of cognition, has been an active research area of Artificial Intelligence (AI) for many years. As NeSy shows promise of reconciling the advantages of reasoning and interpretability of symbolic representation and robust learning in neural networks, it may serve as a catalyst for the next generation of AI. In the present paper, we provide a systematic overview of the recent developments and important contributions of NeSy research. Firstly, we introduce study history of this area, covering early work and foundations. We further discuss background concepts and identify key driving factors behind the development of NeSy. Afterward, we categorize recent landmark approaches along several main characteristics that underline this research paradigm, including neural-symbolic integration, knowledge representation, knowledge embedding, and functionality. Next, we briefly discuss the successful application of modern NeSy approaches in several domains. Then, we benchmark several NeSy methods on three representative application tasks. Finally, we identify the open problems together with potential future research directions. This survey is expected to help new researchers enter this rapidly evolving field and accelerate the progress towards data-and knowledge-driven AI.","https://arxiv.org/abs/2210.15889"
