"title","authors","year","publisher","abstract","url"
"Curiosity-driven exploration: foundations in neuroscience and computational modeling","A Modirshanechi, K Kondrakiewicz, W Gerstner…","2023","cell.com","… models emerging from the field of artificial intelligence and discuss how they can help … ,
theories of curiosity often interpret curiosity-driven behaviors as actions driven by an intrinsic …","https://www.cell.com/trends/neurosciences/fulltext/S0166-2236(23)00240-0"
"Conversational agents for fostering curiosity-driven learning in children","R Abdelghani, PY Oudeyer, E Law…","2022","Elsevier/ScienceDirect","… curiosity-driven questions, and encourages their use to lead autonomous explorations and
… “incentive” agent that helped curiosity-driven questioning by offering specific semantic cues. …","https://www.sciencedirect.com/science/article/pii/S1071581922001112"
"What can ai learn from human exploration? intrinsically-motivated humans and agents in open-world exploration","Y Du, E Kosoy, A Dayan, M Rufova…","2023","OpenReview","What drives exploration? Understanding intrinsic motivation is a long-standing question in both cognitive science and artificial intelligence (AI); numerous exploration objectives have been proposed and tested in human experiments and used to train reinforcement learning (RL) agents. However, experiments in the former are often in simplistic environments that do not capture the complexity of real world exploration. On the other hand, experiments in the latter use more complex environments, yet the trained RL agents fail to come close to human exploration efficiency. To study this gap, we propose a framework for directly comparing human and agent exploration in an open-ended environment, Crafter. We study how well commonly-proposed information theoretic intrinsic objectives relate to actual human and agent behaviors, finding that human and intrinsically-motivated RL agent exploration success consistently show positive correlation with Entropy and Empowerment. However, only human exploration shows significant correlation with Information Gain. In a preliminary analysis of verbalizations, we find that children's verbalizations of goals show a strong positive correlation with Empowerment, suggesting that goal-setting may be an important aspect of efficient exploration.","https://openreview.net/forum?id=5uU9TY2oME"
"Attention-based curiosity-driven exploration in deep reinforcement learning","P Reizinger, M Szemenyei","2020","IEEE","Reinforcement Learning enables to train an agent via interaction with the environment. However, in the majority of real-world scenarios, the extrinsic feedback is sparse or not sufficient, thus intrinsic reward formulations are needed to successfully train the agent. This work investigates and extends the paradigm of curiosity-driven exploration. Our aim is to develop means for the better incorporation of state-and/or action-dependent information into existing intrinsic reward formulations. First, a probabilistic approach is taken to exploit the advantages of the attention mechanism, which is successfully applied in other domains of Deep Learning. Combining them, we propose new methods, such as Attention-aided Advantage Actor-Critic, an extension of the Actor-Critic framework. Second, another curiosity-based approach - Intrinsic Curiosity Module - is extended. The proposed model utilizes attention to emphasize features for the dynamic models within Intrinsic Curiosity Module, moreover, we also modify the loss function, resulting in a new curiosity formulation, which we call rational curiosity (RCM). The corresponding implementation can be found at https://github.com/rpatrik96/AttA2C/.","https://ieeexplore.ieee.org/abstract/document/9054546/"
"[PDF] Towards curiosity-driven learning of physical dynamics","M Lingelbach, D Mrowca, N Haber…","2020","baicsworkshop.github.io","… In the following, we explore how artificial agents can teach themselves about physics
through object interactions in a box environment. The agent may apply forces on up to three …","https://baicsworkshop.github.io/pdf/BAICS_38.pdf"
"Ask to learn: A study on curiosity-driven question generation","T Scialom, J Staiano","2020","aclanthology.org","We propose a novel text generation task, namely Curiosity-driven Question Generation. We start from the observation that the Question Generation task has traditionally been considered as the dual problem of Question Answering, hence tackling the problem of generating a question given the text that contains its answer. Such questions can be used to evaluate machine reading comprehension. However, in real life, and especially in conversational settings, humans tend to ask questions with the goal of enriching their knowledge and/or clarifying aspects of previously gathered information. We refer to these inquisitive questions as Curiosity-driven: these questions are generated with the goal of obtaining new information (the answer) which is not present in the input text. In this work, we experiment on this new task using a conversational Question Answering (QA) dataset; further, since the majority of QA dataset are not built in a conversational manner, we describe a methodology to derive data for this novel task from non-conversational QA data. We investigate several automated metrics to measure the different properties of Curious Questions, and experiment different approaches on the Curiosity-driven Question Generation task, including model pre-training and reinforcement learning. Finally, we report a qualitative evaluation of the generated outputs.","https://aclanthology.org/2020.coling-main.202/"
"Language as a cognitive tool to imagine goals in curiosity driven exploration","C Colas, T Karch, N Lair, JM Dussoux…","2020","NeurIPS","… repertoires is a longstanding goal in Artificial Intelligence. In this quest, we … exploration
seems to be driven by intrinsically motivated brain processes that trigger spontaneous exploration …","https://proceedings.neurips.cc/paper/2020/hash/274e6fcf4a583de4a81c6376f17673e7-Abstract.html"
"[HTML] Contributions of expected learning progress and perceptual novelty to curiosity-driven exploration","F Poli, M Meyer, RB Mars, S Hunnius","2022","Elsevier/ScienceDirect","… mechanisms underlie curiosity is still unclear. Here, we let participants freely explore different
… cognitive mechanisms that underlie curiosity-driven exploration of unknown environments. …","https://www.sciencedirect.com/science/article/pii/S001002772200107X"
"Automatic web testing using curiosity-driven reinforcement learning","Y Zheng, Y Liu, X Xie, Y Liu, L Ma…","2021","IEEE","Web testing has long been recognized as a notoriously difficult task. Even nowadays, web testing still mainly relies on manual efforts in many cases while automated web testing is still far from achieving human-level performance. Key challenges include dynamic content update and deep bugs hiding under complicated user interactions and specific input values, which can only be triggered by certain action sequences in the huge space of all possible sequences. In this paper, we propose WebExplor, an automatic end-to-end web testing framework, to achieve an adaptive exploration of web applications. WebExplor adopts a curiosity-driven reinforcement learning to generate high-quality action sequences (test cases) with temporal logical relations. Besides, WebExplor incrementally builds an automaton during the online testing process, which acts as the high-level guidance to further improve the testing efficiency. We have conducted comprehensive evaluations on six real-world projects, a commercial SaaS web application, and performed an in-the-wild study of the top 50 web applications in the world. The results demonstrate that in most cases WebExplor can achieve significantly higher failure detection rate, code coverage and efficiency than existing state-of-the-art web testing techniques. WebExplor also detected 12 previously unknown failures in the commercial web application, which have been confirmed and fixed by the developers. Furthermore, our in-the-wild study further uncovered 3,466 exceptions and errors.","https://ieeexplore.ieee.org/abstract/document/9402046/"
"Automated gameplay testing and validation with curiosity-conditioned proximal trajectories","A Sestini, L Gisslén, J Bergdahl…","2022","IEEE","This article proposes a novel deep reinforcement learning algorithm to perform automated analysis and detection of gameplay issues in complex 3-D navigation environments. The curiosity-conditioned proximal trajectories (CCPT) method combines curiosity and imitation learning to train agents that methodically explore in the proximity of known trajectories derived from expert demonstrations. We show how our new algorithm can explore complex environments, discovering gameplay issues, and design oversights in the process, and recognize and highlight them directly to game designers. We also propose a visual analytics interface to aid interpretation of results from the method. This interface transforms information from complex models into interpretable and interactive visual forms. We further demonstrate the effectiveness of the algorithm in a novel 3-D navigation environment, which reflects the complexity of modern video games. Our results show a higher level of coverage and bug discovery than baseline methods, demonstrating that our method can be a useful tool for game designers to automatically identify design issues. Moreover, our experiments show that the visual explanations provided by the analytics interface result in a significant increase in user trust and acceptance of automated playtesting and increased confidence in the use of machine learning techniques for video game development.","https://ieeexplore.ieee.org/abstract/document/9970382/"
"Fast and slow curiosity for high-level exploration in reinforcement learning","N Bougie, R Ichise","2021","Springer","Deep reinforcement learning (DRL) algorithms rely on carefully designed environment rewards that are extrinsic to the agent. However, in many real-world scenarios rewards are sparse or delayed, motivating the need for discovering efficient exploration strategies. While intrinsically motivated agents hold promise of better local exploration, solving problems that require coordinated decisions over long-time horizons remains an open problem. We postulate that to discover such strategies, a DRL agent should be able to combine local and high-level exploration behaviors. To this end, we introduce the concept of fast and slow curiosity that aims to incentivize long-time horizon exploration. Our method decomposes the curiosity bonus into a fast reward that deals with local exploration and a slow reward that encourages global exploration. We formulate this bonus as the error in an agent’s ability to reconstruct the observations given their contexts. We further propose to dynamically weight local and high-level strategies by measuring state diversity. We evaluate our method on a variety of benchmark environments, including Minigrid, Super Mario Bros, and Atari games. Experimental results show that our agent outperforms prior approaches in most tasks in terms of exploration efficiency and mean scores.","https://link.springer.com/article/10.1007/s10489-020-01849-3"
"See, hear, explore: Curiosity via audio-visual association","V Dean, S Tulsiani, A Gupta","2020","NeurIPS","… , Explore: We propose a formulation of curiosity that encourages the agent to explore novel
… In Habitat, shown above, our method allows for more efficient exploration than baselines. …","https://proceedings.neurips.cc/paper/2020/hash/ab6b331e94c28169d15cca0cb3bbc73e-Abstract.html"
"Skill-based curiosity for intrinsically motivated reinforcement learning","N Bougie, R Ichise","2020","Springer","Reinforcement learning methods rely on rewards provided by the environment that are extrinsic to the agent. However, many real-world scenarios involve sparse or delayed rewards. In such cases, the agent can develop its own intrinsic reward function called curiosity to enable the agent to explore its environment in the quest of new skills. We propose a novel end-to-end curiosity mechanism for deep reinforcement learning methods, that allows an agent to gradually acquire new skills. Our method scales to high-dimensional problems, avoids the need of directly predicting the future, and, can perform in sequential decision scenarios. We formulate the curiosity as the ability of the agent to predict its own knowledge about the task. We base the prediction on the idea of skill learning to incentivize the discovery of new skills, and guide exploration towards promising solutions. To further improve data efficiency and generalization of the agent, we propose to learn a latent representation of the skills. We present a variety of sparse reward tasks in MiniGrid, MuJoCo, and Atari games. We compare the performance of an augmented agent that uses our curiosity reward to state-of-the-art learners. Experimental evaluation exhibits higher performance compared to reinforcement learning models that only learn by maximizing extrinsic rewards.","https://link.springer.com/article/10.1007/s10994-019-05845-8"
"ACDER: Augmented curiosity-driven experience replay","B Li, T Lu, J Li, N Lu, Y Cai…","2020","IEEE","Exploration in environments with sparse feed-back remains a challenging research problem in reinforcement learning (RL). When the RL agent explores the environment randomly, it results in low exploration efficiency, especially in robotic manipulation tasks with high dimensional continuous state and action space. In this paper, we propose a novel method, called Augmented Curiosity-Driven Experience Replay (ACDER), which leverages (i) a new goal-oriented curiosity-driven exploration to encourage the agent to pursue novel and task-relevant states more purposefully and (ii) the dynamic initial states selection as an automatic exploratory curriculum to further improve the sample-efficiency. Our approach complements Hindsight Experience Replay (HER) by introducing a new way to pursue valuable states. Experiments conducted on four challenging robotic manipulation tasks with binary rewards, including Reach, Push, Pick&Place and Multi-step Push. The empirical results show that our proposed method significantly outperforms existing methods in the first three basic tasks and also achieves satisfactory performance in multi-step robotic task learning.","https://ieeexplore.ieee.org/abstract/document/9197421/"
"Improving playtesting coverage via curiosity driven reinforcement learning agents","C Gordillo, J Bergdahl, K Tollmar…","2021","IEEE","As modern games continue growing both in size and complexity, it has become more challenging to ensure that all the relevant content is tested and that any potential issues are properly identified and fixed. Attempting to maximize testing coverage using only human participants, however, results in a tedious and hard to orchestrate process which normally slows down the development cycle. Complementing playtesting via autonomous agents has shown great promise accelerating and simplifying this process. This paper addresses the problem of automatically exploring and testing a given scenario using reinforcement learning agents trained to maximize game state coverage. Each of these agents is rewarded based on the novelty of its actions, thus encouraging a curious and exploratory behaviour on a complex 3D scenario where previously proposed exploration techniques perform poorly. The curious agents are able to learn the complex navigation mechanics required to reach the different areas around the map, thus providing the necessary data to identify potential issues. Moreover, the paper also investigates different visualization strategies and evaluates how to make better use of the collected data to drive design decisions and to recognize possible problems and oversights.","https://ieeexplore.ieee.org/abstract/document/9619048/"
"Interesting object, curious agent: Learning task-agnostic exploration","S Parisi, V Dean, D Pathak…","2021","NeurIPS","… transfers the learned exploration policy to better explore new environments when … exploration
strategies and present a simple yet effective approach to learning taskagnostic exploration …","https://proceedings.neurips.cc/paper/2021/hash/abe8e03e3ac71c2ec3bfb0de042638d8-Abstract.html"
"Latent learning, cognitive maps, and curiosity","MZ Wang, BY Hayden","2021","Elsevier/ScienceDirect","… Curiosity is a desire for information that is not motivated by strategic concerns. Latent learning
is not driven by standard reinforcement processes. We propose that curiosity serves the …","https://www.sciencedirect.com/science/article/pii/S2352154620300917"
"Curiosity‐driven recommendation strategy for adaptive learning via deep reinforcement learning","R Han, K Chen, C Tan","2020","Wiley","… In a psychologically inspired view, we incorporate curiosity as a driving force of exploration
… and data mining and training of artificial intelligence technologies or similar technologies. …","https://bpspsychub.onlinelibrary.wiley.com/doi/abs/10.1111/bmsp.12199"
"Exploit reward shifting in value-based deep-rl: Optimistic curiosity-based exploration and conservative exploitation via linear reward shaping","H Sun, L Han, R Yang, X Ma…","2022","NeurIPS","… be used to conduct curiosity-driven exploration. Intuitively, … value will lead to curiositydriven
exploration behavior, as any … can be used for curiosity-driven exploration, we are ready to …","https://proceedings.neurips.cc/paper_files/paper/2022/hash/f600d1a3f6a63f782680031f3ce241a7-Abstract-Conference.html"
"Curiosity-driven red-teaming for large language models","ZW Hong, I Shenfeld, TH Wang, YS Chuang…","2024","arXiv","Large language models (LLMs) hold great potential for many natural language applications but risk generating incorrect or toxic content. To probe when an LLM generates unwanted content, the current paradigm is to recruit a \textit{red team} of human testers to design input prompts (i.e., test cases) that elicit undesirable responses from LLMs. However, relying solely on human testers is expensive and time-consuming. Recent works automate red teaming by training a separate red team LLM with reinforcement learning (RL) to generate test cases that maximize the chance of eliciting undesirable responses from the target LLM. However, current RL methods are only able to generate a small number of effective test cases resulting in a low coverage of the span of prompts that elicit undesirable responses from the target LLM. To overcome this limitation, we draw a connection between the problem of increasing the coverage of generated test cases and the well-studied approach of curiosity-driven exploration that optimizes for novelty. Our method of curiosity-driven red teaming (CRT) achieves greater coverage of test cases while mantaining or increasing their effectiveness compared to existing methods. Our method, CRT successfully provokes toxic responses from LLaMA2 model that has been heavily fine-tuned using human preferences to avoid toxic outputs. Code is available at \url{this https URL}","https://arxiv.org/abs/2402.19464"
"Active world model learning with progress curiosity","K Kim, M Sano, J De Freitas…","2020","PMLR","World models are self-supervised predictive models of how the world evolves. Humans learn world models by curiously exploring their environment, in the process acquiring compact abstractions of high bandwidth sensory inputs, the ability to plan across long temporal horizons, and an understanding of the behavioral patterns of other agents. In this work, we study how to design such a curiosity-driven Active World Model Learning (AWML) system. To do so, we construct a curious agent building world models while visually exploring a 3D physical environment rich with distillations of representative real-world agents. We propose an AWML system driven by $\gamma$-Progress: a scalable and effective learning progress-based curiosity signal and show that $\gamma$-Progress naturally gives rise to an exploration policy that directs attention to complex but learnable dynamics in a balanced manner, as a result overcoming the “white noise problem”. As a result, our $\gamma$-Progress-driven controller achieves significantly higher AWML performance than baseline controllers equipped with state-of-the-art exploration strategies such as Random Network Distillation and Model Disagreement.","http://proceedings.mlr.press/v119/kim20e.html"
"Reinforcement learning based curiosity-driven testing of android applications","M Pan, A Huang, G Wang, T Zhang, X Li","2020","ACM","… In this paper, we make the following main contributions: • We propose a novel curiosity-driven
exploration strategy based on reinforcement learning to guide Android automated testing. …","https://dl.acm.org/doi/abs/10.1145/3395363.3397354"
"Becoming more curious about the future: ReadySetFuture_","C Nazir, M Courtney, KW Lee","2024","Springer","This paper shows how a tool that explore future possibilities, ReadySetFuture_, helped a major automotive maker understand how shifts in consumer values may impact the features and use cases that surprise and delight future vehicle consumers in the year 2033. It contrasts two common mindsets when thinking about the future: a there is no alternative (TINA) mindset and a there are many alternatives (TAMA) mindset. The future contains numerous alternatives and possibilities, ripe for exploration and proactive planning. ReadySetFuture_ was included in a series of workshops to cultivate a heightened sense of curiosity about future possibilities. The paper examines the planning and development stages of ReadySetFuture_ and highlights key findings that demonstrates how the tool enhances users’ curiosity. The paper details the design, development, and testing processes, emphasizing its approaches to evoke curiosity. Additionally, it discusses the strategic integration of various curiosity-invoking techniques, which contributes to a more extensive approach to futures thinking. The game’s success in generating over 100 scenarios across workshops highlights its effectiveness in encouraging participants to explore diverse perspectives on potential futures.","https://link.springer.com/chapter/10.1007/978-3-031-61353-1_23"
"Curiosity in exploring chemical spaces: intrinsic rewards for molecular reinforcement learning","LA Thiede, M Krenn, AK Nigam…","2022","iopscience.iop.org","… exploration. In this study, we examine three versions of intrinsic motivation to aid efficient
exploration. … We show that the curious agents finds better performing molecules on two of three …","https://iopscience.iop.org/article/10.1088/2632-2153/ac7ddc/meta"
"Semantic curiosity for active visual learning","DS Chaplot, H Jiang, S Gupta, A Gupta","2020","Springer","In this paper, we study the task of embodied interactive learning for object detection. Given a set of environments (and some labeling budget), our goal is to learn an object detector by having an agent select what data to obtain labels for. How should an exploration policy decide which trajectory should be labeled? One possibility is to use a trained object detector’s failure cases as an external reward. However, this will require labeling millions of frames required for training RL policies, which is infeasible. Instead, we explore a self-supervised approach for training our exploration policy by introducing a notion of semantic curiosity. Our semantic curiosity policy is based on a simple observation – the detection outputs should be consistent. Therefore, our semantic curiosity rewards trajectories with inconsistent labeling behavior and encourages the exploration policy to explore such areas. The exploration policy trained via semantic curiosity generalizes to novel scenes and helps train an object detector that outperforms baselines trained with other possible alternatives such as random exploration, prediction-error curiosity, and coverage-maximizing exploration.","https://link.springer.com/chapter/10.1007/978-3-030-58539-6_19"
"Meta-learning curiosity algorithms","F Alet, MF Schneider, T Lozano-Perez…","2020","arXiv","We hypothesize that curiosity is a mechanism found by evolution that encourages meaningful exploration early in an agent's life in order to expose it to experiences that enable it to obtain high rewards over the course of its lifetime. We formulate the problem of generating curious behavior as one of meta-learning: an outer loop will search over a space of curiosity mechanisms that dynamically adapt the agent's reward signal, and an inner loop will perform standard reinforcement learning using the adapted reward signal. However, current meta-RL methods based on transferring neural network weights have only generalized between very similar tasks. To broaden the generalization, we instead propose to meta-learn algorithms: pieces of code similar to those designed by humans in ML papers. Our rich language of programs combines neural networks with other building blocks such as buffers, nearest-neighbor modules and custom loss functions. We demonstrate the effectiveness of the approach empirically, finding two novel curiosity algorithms that perform on par or better than human-designed published curiosity algorithms in domains as disparate as grid navigation with image inputs, acrobot, lunar lander, ant and hopper.","https://arxiv.org/abs/2003.05325"
"Pixel reasoner: Incentivizing pixel-space reasoning with curiosity-driven reinforcement learning","A Su, H Wang, W Ren, F Lin, W Chen","2025","arXiv","Chain-of-thought reasoning has significantly improved the performance of Large Language Models (LLMs) across various domains. However, this reasoning process has been confined exclusively to textual space, limiting its effectiveness in visually intensive tasks. To address this limitation, we introduce the concept of reasoning in the pixel-space. Within this novel framework, Vision-Language Models (VLMs) are equipped with a suite of visual reasoning operations, such as zoom-in and select-frame. These operations enable VLMs to directly inspect, interrogate, and infer from visual evidences, thereby enhancing reasoning fidelity for visual tasks. Cultivating such pixel-space reasoning capabilities in VLMs presents notable challenges, including the model's initially imbalanced competence and its reluctance to adopt the newly introduced pixel-space operations. We address these challenges through a two-phase training approach. The first phase employs instruction tuning on synthesized reasoning traces to familiarize the model with the novel visual operations. Following this, a reinforcement learning (RL) phase leverages a curiosity-driven reward scheme to balance exploration between pixel-space reasoning and textual reasoning. With these visual operations, VLMs can interact with complex visual inputs, such as information-rich images or videos to proactively gather necessary information. We demonstrate that this approach significantly improves VLM performance across diverse visual reasoning benchmarks. Our 7B model, \model, achieves 84\% on V* bench, 74\% on TallyQA-Complex, and 84\% on InfographicsVQA, marking the highest accuracy achieved by any open-source model to date. These results highlight the importance of pixel-space reasoning and the effectiveness of our framework.","https://arxiv.org/abs/2505.15966"
